Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,ECR error ,Gate time (ns)
0,146.72506069760465,32.817722869932226,5.186893317215786,-0.3009867380742545,0.12290000000000001,0.12319999999999998,0.1226,2000,0.0006074469466337651,0.0006074469466337651,0.0006074469466337651,0_26:0.015314514737728963,0_26:660
1,68.09729811787213,51.961331564336575,5.395567590367515,-0.29909682615100486,0.028699999999999948,0.019,0.03839999999999999,2000,0.0004127213277947455,0.0004127213277947455,0.0004127213277947455,1_2:0.010961362140106456; 1_0:0.014057834568264232,1_2:660; 1_0:660
2,132.93481793311966,64.13691309563981,5.215372891678778,-0.2999679131670795,0.020999999999999908,0.016599999999999948,0.0254,2000,0.0003336516563180903,0.0003336516563180903,0.0003336516563180903,2_3:0.00892008095395938,2_3:660
3,167.23304893835407,100.56386440302498,5.116567917074595,-0.302296455534244,0.35,0.30333333333333334,0.39666666666666667,2000,0.00025661511170944304,0.00025661511170944304,0.00025661511170944304,undefined,undefined
4,75.24070673972582,73.44215983949006,5.493191989677676,-0.29687545072041377,0.06833333333333336,0.043333333333333335,0.09333333333333334,2000,0.0005033352765961299,0.0005033352765961299,0.0005033352765961299,4_27:0.01774540241897657; 4_5:0.011194658680145714; 4_3:0.022623909143968113,4_27:660; 4_5:660; 4_3:660
5,125.30948817106805,86.88413866868339,5.307129288292603,-0.3004658791080434,0.011199999999999988,0.01,0.012399999999999967,2000,0.0004195823620650247,0.0004195823620650247,0.0004195823620650247,5_6:0.014093022574471564,5_6:660
6,120.44090184068956,74.36735472256552,5.137432165851537,-0.3026925282785081,0.01100000000000001,0.011600000000000055,0.0104,2000,0.00032979208024369795,0.00032979208024369795,0.00032979208024369795,6_7:0.020899485870421036,6_7:660
7,59.34117644439688,21.395925226823184,5.289984346551984,-0.2996834954243215,0.05230000000000001,0.04139999999999999,0.0632,2000,0.0008112198820234692,0.0008112198820234692,0.0008112198820234692,undefined,undefined
8,115.94367729869666,42.63669763755371,5.220606594372788,-0.29950846111991153,0.13149999999999995,0.1402,0.12280000000000002,2000,0.00036929096643031016,0.00036929096643031016,0.00036929096643031016,8_28:0.01742447444310069; 8_9:0.014806993401095814; 8_7:0.021933262434596645,8_28:660; 8_9:660; 8_7:660
9,143.75149827010964,47.339756453853624,5.060926441715423,-0.3021698527968699,0.23970000000000002,0.2466,0.2328,2000,0.00035401943267373344,0.00035401943267373344,0.00035401943267373344,9_10:0.013679858481347895,9_10:660
10,109.46846179744573,114.22927977294418,5.095412433828807,-0.30292150745250856,0.03380000000000005,0.034599999999999964,0.033,2000,0.0003622381258833973,0.0003622381258833973,0.0003622381258833973,10_11:0.011806207954288633,10_11:660
11,142.6964622342549,48.58907430485697,5.032350442070411,-0.3032520331770865,0.021500000000000075,0.02180000000000004,0.0212,2000,0.00034157091646372004,0.00034157091646372004,0.00034157091646372004,undefined,undefined
12,43.48074237701904,48.10343838081854,5.20505781736025,-0.3022065120658514,0.013500000000000068,0.010800000000000032,0.0162,2000,0.0004934070768850131,0.0004934070768850131,0.0004934070768850131,12_29:0.050857847975820075; 12_11:0.017415625569443954,12_29:356; 12_11:660
13,55.6881368259314,47.535169201208014,5.2985894785083065,-0.2998120841448697,0.013499999999999956,0.0134,0.013599999999999945,2000,0.0006663149174402817,0.0006663149174402817,0.0006663149174402817,13_14:0.02287260302868227; 13_12:0.016640969510240522,13_14:660; 13_12:660
14,25.138078724011475,38.73406126155043,5.4611716021788235,-0.29641322017408017,0.07666666666666666,0.09,0.06333333333333335,2000,0.000495257679950403,0.000495257679950403,0.000495257679950403,14_15:0.036837797824738366,14_15:660
15,97.9047909875738,17.684715004492293,5.221140371856744,0,0.33333333333333326,0.30666666666666664,0.36,2000,0.0006067877296674402,0.0006067877296674402,0.0006067877296674402,undefined,undefined
16,83.23099427444487,35.93818961577792,5.307720983353573,-0.3000535997999543,0.03289999999999993,0.016,0.049799999999999955,2000,0.0006789689804916877,0.0006789689804916877,0.0006789689804916877,16_17:0.03140385149819144; 16_15:0.05089428948755598,16_17:660; 16_15:660
17,44.66294252286427,5.21424280923817,5.418751046780725,-0.2965878498802911,0.027200000000000002,0.027599999999999958,0.0268,2000,0.001195496723888079,0.001195496723888079,0.001195496723888079,17_18:0.10389780506736694,17_18:660
18,61.215520192708674,7.154559245933688,5.267890062390623,-0.29934580134385674,0.02059999999999995,0.01980000000000004,0.0214,2000,0.0015978878981569068,0.0015978878981569068,0.0015978878981569068,18_19:0.044970168287066264,18_19:660
19,68.38760613576378,13.891805644323606,5.230786984391754,-0.29897347969110183,0.027700000000000058,0.02939999999999998,0.026,2000,0.0009180475652181587,0.0009180475652181587,0.0009180475652181587,undefined,undefined
20,120.87827675658535,22.185063994791154,5.134904388003656,-0.30281757839212553,0.15833333333333333,0.1433333333333333,0.17333333333333334,2000,0.0005321953881782599,0.0005321953881782599,0.0005321953881782599,20_19:0.0530947137746397; 20_31:1,20_19:660; 20_31:660
21,114.10658962632883,29.378593078452194,5.231854733345036,-0.30037141194249195,0.011199999999999988,0.01200000000000001,0.0104,2000,0.0008971173347799906,0.0008971173347799906,0.0008971173347799906,21_20:0.01881653759479543; 21_22:0.031617751220576945,21_20:660; 21_22:660
22,57.91407256384565,22.798475221819814,5.047923263704529,-0.30150004861559054,0.06410000000000005,0.0682,0.06000000000000005,2000,0.000804965479155368,0.000804965479155368,0.000804965479155368,22_23:0.026281036154063048,22_23:660
23,101.71416928106373,13.99951498113997,5.1405130058535295,-0.30245688407234067,0.041200000000000014,0.036800000000000055,0.0456,2000,0.0008036595393988285,0.0008036595393988285,0.0008036595393988285,undefined,undefined
24,52.60473293061313,21.358518423765943,5.393768075480997,-0.29867142151749587,0.12,0.13666666666666671,0.10333333333333333,2000,0.0007116338903572868,0.0007116338903572868,0.0007116338903572868,24_23:0.024375434037219007; 24_32:1,24_23:660; 24_32:660
25,55.34610694211484,6.359461719707045,5.357098903614559,-0.2955292668068824,0.0645,0.051,0.07799999999999996,2000,0.0014624669688597179,0.0014624669688597179,0.0014624669688597179,25_24:0.03571150635670309,25_24:660
26,42.42032911863201,23.785606506794675,5.153882861903758,-0.3012926069143815,0.014799999999999924,0.0186,0.01100000000000001,2000,0.0006437636866088773,0.0006437636866088773,0.0006437636866088773,undefined,undefined
27,40.49232844644411,8.99592962111348,5.286632503198825,-0.29904613745622527,0.013499999999999956,0.0156,0.011399999999999966,2000,0.0010010792907209037,0.0010010792907209037,0.0010010792907209037,undefined,undefined
28,85.97008332198412,66.99507957303074,5.276517345812648,-0.29934554321388585,0.05689999999999995,0.0592,0.05459999999999998,2000,0.00052401854856027,0.00052401854856027,0.00052401854856027,undefined,undefined
29,124.33886179411508,81.11661092437986,5.105826249304493,-0.302223218016758,0.05499999999999994,0.06333333333333334,0.046666666666666634,2000,0.0023933168480816747,0.0023933168480816747,0.0023933168480816747,29_45:0.3757859876717473,29_45:660
30,36.03088560661354,99.31060379548748,5.140158307340865,-0.30132590170444273,0.016199999999999992,0.0182,0.01419999999999999,2000,0.0007896312903564828,0.0007896312903564828,0.0007896312903564828,30_16:0.016352084750719226,30_16:660
31,84.73130881134045,14.961640389825467,5.193318653907097,0,0.09833333333333338,0.07333333333333333,0.1233333333333333,2000,0.001439805925805265,0.001439805925805265,0.001439805925805265,undefined,undefined
32,56.39250086127844,53.08624450571903,5.0825584262038515,-0.30212047662702674,0.05499999999999994,0.06333333333333335,0.04666666666666667,2000,0.001906577660962688,0.001906577660962688,0.001906577660962688,undefined,undefined
33,148.97035837823472,148.2955423694564,5.081492244526733,-0.3031180846409654,0.016900000000000026,0.01880000000000004,0.015,2000,0.00031894069684246544,0.00031894069684246544,0.00031894069684246544,33_26:0.011926060279841555,33_26:660
34,33.09982596647372,41.70641545896439,5.503796910805782,-0.2920981165638953,0.031200000000000006,0.035599999999999965,0.0268,2000,0.0006990604442940919,0.0006990604442940919,0.0006990604442940919,34_33:0.028945714650957577; 34_35:0.01873605348445065,34_33:1260; 34_35:660
35,98.32473449662271,91.72169545982148,5.31158316087292,-0.3000381129192681,0.015700000000000047,0.015599999999999947,0.0158,2000,0.00032379620801317776,0.00032379620801317776,0.00032379620801317776,35_36:0.017435666485222656,35_36:660
36,129.03093887374888,65.28107872713986,5.10390509038837,-0.30175005632891033,0.18230000000000002,0.199,0.16559999999999997,2000,0.0004296409242558864,0.0004296409242558864,0.0004296409242558864,36_37:0.024654833510846325,36_37:660
37,132.93339997842912,34.35381910399635,5.1403728463507115,-0.3728991428542806,0.12159999999999993,0.0948,0.14839999999999998,2000,0.0005090065380018149,0.0005090065380018149,0.0005090065380018149,37_27:0.023746691823172156,37_27:660
38,47.61155366761852,9.088385343193012,5.383014029325302,-0.29479073371649994,0.15333333333333332,0.16666666666666666,0.14,2000,0.0008557488826230298,0.0008557488826230298,0.0008557488826230298,38_37:0.11152095607403441; 38_39:0.053296844292242324,38_37:660; 38_39:660
39,127.7383276885064,67.64658436943772,4.992181376584721,-0.3032647006829683,0.17833333333333334,0.17000000000000004,0.18666666666666668,2000,0.0003178133908610047,0.0003178133908610047,0.0003178133908610047,undefined,undefined
40,32.45359229765373,41.81824995176536,5.230290397844559,-0.299660258844612,0.0393,0.0334,0.04520000000000002,2000,0.002936206722807102,0.002936206722807102,0.002936206722807102,40_41:0.02069067743422201; 40_39:0.018246846100225755,40_41:660; 40_39:660
41,66.40298973652011,56.386006380048215,5.3451512515558965,-0.29908972120086685,0.03269999999999995,0.039000000000000035,0.0264,2000,0.0008527935510318662,0.0008527935510318662,0.0008527935510318662,41_28:0.014179720344829616,41_28:660
42,44.06135177104202,48.90831585695385,5.462051044555486,-0.29301124000452244,0.06469999999999998,0.02100000000000002,0.1084,2000,0.0009586892165196244,0.0009586892165196244,0.0009586892165196244,42_41:0.023901171352609246; 42_43:0.018030308986091065,42_41:660; 42_43:660
43,83.43389393741437,119.70070840706101,5.218627236659769,-0.301012086950068,0.058699999999999974,0.052000000000000046,0.0654,2000,0.00036630928853493866,0.00036630928853493866,0.00036630928853493866,43_62:0.015065608447632634; 43_44:0.014555455726700722,43_62:660; 43_44:660
44,38.938397293587656,44.538154444881755,5.344778966348228,-0.29536765900373635,0.3375,0.2982,0.3768,2000,0.0006584152452046935,0.0006584152452046935,0.0006584152452046935,44_45:0.0352543647894738,44_45:660
45,25.629056397302385,21.11623887403514,5.205667006555442,-0.3011553201564204,0.026666666666666616,0.020000000000000018,0.03333333333333333,2000,0.001119360627119262,0.001119360627119262,0.001119360627119262,45_46:0.027062891059805944,45_46:660
46,41.33476856897139,34.93966171015758,5.363514360760509,-0.29573747540808326,0.23039999999999994,0.0638,0.397,2000,0.0006994275134705976,0.0006994275134705976,0.0006994275134705976,46_47:0.01841590410370314,46_47:660
47,113.73708609037128,108.9461849663012,5.105887125716961,-0.3026638325416394,0.26469999999999994,0.2488,0.28059999999999996,2000,0.00067976841160601,0.00067976841160601,0.00067976841160601,undefined,undefined
48,164.808271401456,42.890224133492204,5.132869621390847,-0.3825325557820223,0.1199,0.09240000000000004,0.1474,2000,0.0012338102368463647,0.0012338102368463647,0.0012338102368463647,48_47:0.028944572337708085,48_47:660
49,94.2609044416019,86.04301235911754,5.246614595113687,-0.30011937857830556,0.05059999999999998,0.038,0.06320000000000003,2000,0.00041654267103378653,0.00041654267103378653,0.00041654267103378653,49_30:0.015625391754582635; 49_50:0.02548815895279946; 49_48:0.03880354921048809,49_30:660; 49_50:660; 49_48:660
50,59.741764879849576,48.3546727590154,5.286701161827065,-0.29795888161389295,0.10309999999999997,0.15700000000000003,0.0492,2000,0.004178736796465458,0.004178736796465458,0.004178736796465458,50_51:0.04318926026769995,50_51:364
51,135.43476916773764,78.22033949383433,5.168005282706589,-0.3008398741273562,0.04500000000000004,0.05,0.040000000000000036,2000,0.004532708773838329,0.004532708773838329,0.004532708773838329,51_52:1,51_52:660
52,123.0657587199859,75.61733087281075,4.855348655139376,-0.30591847681877365,0.20333333333333337,0.23333333333333334,0.17333333333333334,2000,0.0004058274388594207,0.0004058274388594207,0.0004058274388594207,undefined,undefined
53,82.63633525905173,55.938487412708355,5.277472405091571,-0.29948595093550895,0.06166666666666665,0.053333333333333344,0.07,2000,0.0005020228717584391,0.0005020228717584391,0.0005020228717584391,53_31:0.08316585441641211; 53_52:0.019229975980685626; 53_54:0.07197363715738844,53_31:660; 53_52:1060; 53_54:660
54,96.78665246793489,20.135332156295306,5.153739427679148,-0.22286328743063036,0.20500000000000007,0.18000000000000005,0.23,2000,0.0005997988705676649,0.0005997988705676649,0.0005997988705676649,54_55:1,54_55:660
55,69.24037324865996,39.49923902779413,5.212845674744234,-0.3015735747274857,0.07333333333333325,0.08,0.06666666666666665,2000,0.0007999628336224868,0.0007999628336224868,0.0007999628336224868,undefined,undefined
56,74.8133865497658,43.99817502724815,5.170360569845309,-0.24402195267238183,0.07719999999999994,0.0748,0.0796,2000,0.0007199157360515379,0.0007199157360515379,0.0007199157360515379,56_57:0.034235171550343474; 56_55:0.019268782393333544,56_57:660; 56_55:660
57,71.34075661148634,63.477472855700206,5.2586015585075065,-0.2999759574871662,0.023400000000000087,0.02100000000000002,0.0258,2000,0.0004965146946769251,0.0004965146946769251,0.0004965146946769251,57_58:0.021251348252842528; 57_32:0.01567256948395493,57_58:660; 57_32:660
58,22.472061052968943,34.77491089120592,5.381159767184307,-0.29475993578141274,0.05740000000000001,0.0588,0.05600000000000005,2000,0.0009021944292366649,0.0009021944292366649,0.0009021944292366649,58_59:0.045743455470717675,58_59:660
59,69.90252789191145,43.97230163198442,5.4467052428261615,-0.29720962889870906,0.008099999999999996,0.009,0.007199999999999984,2000,0.0008315477881798951,0.0008315477881798951,0.0008315477881798951,59_66:0.041075892656306734,59_66:660
60,73.0384993682963,115.02965342294496,5.140357982754863,-0.3009189600156366,0.014100000000000001,0.01200000000000001,0.0162,2000,0.0003895944173869718,0.0003895944173869718,0.0003895944173869718,60_35:0.06290732898680801; 60_69:0.014588374602722415,60_35:660; 60_69:660
61,143.96000346886026,90.699270397763,5.0654985880206125,-0.30302233847394167,0.023700000000000054,0.02639999999999998,0.021,2000,0.00035239027633985763,0.00035239027633985763,0.00035239027633985763,61_73:0.019027684683170065; 61_39:0.008561751856044991,61_73:660; 61_39:660
62,43.28173138454127,63.141261298353065,5.316609631066091,-0.2980424660250047,0.05149999999999999,0.033399999999999985,0.0696,2000,0.0007110755249585215,0.0007110755249585215,0.0007110755249585215,undefined,undefined
63,63.562467024618385,176.53791229187797,5.217371509197938,-0.30082785092292885,0.12870000000000004,0.12619999999999998,0.1312,2000,0.00047421279512433346,0.00047421279512433346,0.00047421279512433346,63_47:0.015296643761035289; 63_81:0.016557874441232717,63_47:660; 63_81:660
64,45.20520731006589,56.30970020597691,5.246093775534002,-0.3005757049798933,0.016899999999999915,0.019399999999999973,0.0144,2000,0.002359576403378837,0.002359576403378837,0.002359576403378837,64_85:0.049148906783009955; 64_51:0.07799270701467315,64_85:660; 64_51:660
65,102.21195818214596,41.17303492888069,5.103349507472715,-0.30207530891085643,0.16999999999999993,0.16666666666666666,0.17333333333333334,2000,0.00045807690865157913,0.00045807690865157913,0.00045807690865157913,65_55:0.014207102774081187; 65_89:0.12381119747910446,65_55:660; 65_89:660
66,99.66898462508416,108.031696413878,5.352348068698905,-0.2979608396059907,0.01770000000000005,0.019,0.01639999999999997,2000,0.0019563519298368944,0.0019563519298368944,0.0019563519298368944,66_93:0.03593620220264024,66_93:660
67,43.31113306089128,44.661518614387184,5.119381052947188,-0.3017935113466327,0.0232,0.027,0.019399999999999973,2000,0.0004766701244448067,0.0004766701244448067,0.0004766701244448067,67_68:0.016270419108898787; 67_94:1,67_68:660; 67_94:135
68,77.71310549857964,43.580473853848275,5.26857574752198,-0.2989158937353456,0.009800000000000031,0.006199999999999983,0.0134,2000,0.0007199493008177375,0.0007199493008177375,0.0007199493008177375,68_69:0.014647792873126286,68_69:660
69,49.70031791307201,31.189383949532232,5.2071346389646935,-0.3014080293070309,0.016799999999999926,0.019000000000000017,0.0146,2000,0.0025370731706776937,0.0025370731706776937,0.0025370731706776937,undefined,undefined
70,79.68327512516542,99.4429047841284,5.3014893226751125,-0.29774455698890123,0.01629999999999998,0.016599999999999948,0.016,2000,0.00038212174697066037,0.00038212174697066037,0.00038212174697066037,70_69:0.01204013279607094; 70_71:0.011021562447147498,70_69:660; 70_71:660
