Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,ECR error ,Gate time (ns)
0,147.69123166376363,42.17467251639957,5.186897188006871,-0.3009867380742545,0.118,0.10940000000000005,0.1266,2000,0.0004390681954780642,0.0004390681954780642,0.0004390681954780642,0_26:0.014950456418426683,0_26:660
1,49.32128366211564,62.58658427104889,5.3955634167041815,-0.29909682615100486,0.028000000000000025,0.0142,0.04179999999999995,2000,0.0005009671338818555,0.0005009671338818555,0.0005009671338818555,1_2:0.014324051333762106; 1_0:0.013312865963467146,1_2:660; 1_0:660
2,117.16336739200905,69.3298747953347,5.215368414314937,-0.2999679131670795,0.021299999999999986,0.018000000000000016,0.0246,2000,0.00039157459780633254,0.00039157459780633254,0.00039157459780633254,2_3:0.011346939844919662,2_3:660
3,80.42901934185335,70.17614385986438,5.116570810630975,-0.302296455534244,0.252,0.35240000000000005,0.1516,2000,0.0003682240856824937,0.0003682240856824937,0.0003682240856824937,undefined,undefined
4,30.26541613706851,27.015677403232598,5.49319943765539,-0.29687545072041377,0.015199999999999991,0.010399999999999965,0.02,2000,0.0006118513483348836,0.0006118513483348836,0.0006118513483348836,4_27:0.016280723690930837; 4_5:0.012192041563788392; 4_3:0.023746189012334634,4_27:660; 4_5:660; 4_3:660
5,121.9433995121952,74.90999031506898,5.307133853314188,-0.3004658791080434,0.010499999999999954,0.0132,0.007800000000000029,2000,0.00029687926606880756,0.00029687926606880756,0.00029687926606880756,5_6:0.010971698669231894,5_6:660
6,145.74662490153733,77.61756837954478,5.137426752761753,-0.3026925282785081,0.01090000000000002,0.01100000000000001,0.0108,2000,0.0003226118466131231,0.0003226118466131231,0.0003226118466131231,6_7:0.023627024834682153,6_7:660
7,85.96056797693909,25.208686599191733,5.289999728730516,-0.2996834954243215,0.03269999999999995,0.030200000000000005,0.0352,2000,0.0006240819305957103,0.0006240819305957103,0.0006240819305957103,undefined,undefined
8,80.01306377096037,46.56643157538991,5.220646528108749,-0.29950846111991153,0.129,0.1346,0.12339999999999995,2000,0.0005289209815576439,0.0005289209815576439,0.0005289209815576439,8_28:0.016198527800697915; 8_9:0.013325935729401772; 8_7:0.01950346667957431,8_28:660; 8_9:660; 8_7:660
9,132.4564260379806,55.49196457915815,5.0609328072694435,-0.3021698527968699,0.239,0.2418,0.23619999999999997,2000,0.00045222917829373607,0.00045222917829373607,0.00045222917829373607,9_10:0.015923952836345456,9_10:660
10,167.92295186049316,129.79907327165617,5.09542925745927,-0.30292150745250856,0.030200000000000005,0.03059999999999996,0.0298,2000,0.0004339109706233618,0.0004339109706233618,0.0004339109706233618,10_11:0.010543653278298093,10_11:660
11,141.15609909912325,61.32462298840451,5.0323826183048705,-0.3032520331770865,0.039100000000000024,0.0534,0.0248,2000,0.0006067431430961162,0.0006067431430961162,0.0006067431430961162,undefined,undefined
12,74.15655348783118,96.63045994989054,5.205074083775269,-0.3022065120658514,0.025700000000000056,0.027000000000000024,0.0244,2000,0.0009048431131044427,0.0009048431131044427,0.0009048431131044427,12_29:0.04232725089858089; 12_11:0.01830359632974926,12_29:356; 12_11:660
13,108.95782685942983,85.5960573040273,5.298594056177793,-0.2998120841448697,0.0129999999999999,0.0134,0.012599999999999945,2000,0.0004695117537045848,0.0004695117537045848,0.0004695117537045848,13_14:0.019762138371453936; 13_12:0.018614630019908485,13_14:660; 13_12:660
14,77.55742529841149,32.80796352932026,5.4611759715023425,-0.29641322017408017,0.10833333333333339,0.10666666666666667,0.10999999999999999,2000,0.000675083543876062,0.000675083543876062,0.000675083543876062,14_15:0.13671148062890842,14_15:660
15,59.13811332780771,18.17826019192424,5.221411906960461,0,0.21999999999999997,0.22666666666666666,0.21333333333333337,2000,0.0017628147088337405,0.0017628147088337405,0.0017628147088337405,undefined,undefined
